"","date","city","count"
"3695",1978-11-17,"Bristol",3
"3696",1978-11-24,"Bristol",4
"3697",1978-12-01,"Bristol",1
"3698",1978-12-08,"Bristol",5
"3699",1978-12-15,"Bristol",2
"3700",1978-12-22,"Bristol",8
"3701",1978-12-29,"Bristol",2
"3702",1979-01-05,"Bristol",8
"3703",1979-01-12,"Bristol",6
"3704",1979-01-19,"Bristol",4
"3705",1979-01-26,"Bristol",4
"3706",1979-02-02,"Bristol",3
"3707",1979-02-09,"Bristol",3
"3708",1979-02-16,"Bristol",6
"3709",1979-02-23,"Bristol",2
"3710",1979-03-02,"Bristol",2
"3711",1979-03-09,"Bristol",0
"3712",1979-03-16,"Bristol",2
"3713",1979-03-23,"Bristol",0
"3714",1979-03-30,"Bristol",1
"3715",1979-04-06,"Bristol",2
"3716",1979-04-13,"Bristol",2
"3717",1979-04-20,"Bristol",4
"3718",1979-04-27,"Bristol",0
"3719",1979-05-04,"Bristol",6
"3720",1979-05-11,"Bristol",2
"3721",1979-05-18,"Bristol",17
"3722",1979-05-25,"Bristol",6
"3723",1979-06-01,"Bristol",4
"3724",1979-06-08,"Bristol",5
"3725",1979-06-15,"Bristol",2
"3726",1979-06-22,"Bristol",2
"3727",1979-06-29,"Bristol",2
"3728",1979-07-06,"Bristol",4
"3729",1979-07-13,"Bristol",3
"3730",1979-07-20,"Bristol",7
"3731",1979-07-27,"Bristol",5
"3732",1979-08-03,"Bristol",3
"3733",1979-08-10,"Bristol",1
"3734",1979-08-17,"Bristol",6
"3735",1979-08-24,"Bristol",3
"3736",1979-08-31,"Bristol",3
"3737",1979-09-07,"Bristol",4
"3738",1979-09-14,"Bristol",2
"3739",1979-09-21,"Bristol",3
"3740",1979-09-28,"Bristol",0
"3741",1979-10-05,"Bristol",2
"3742",1979-10-12,"Bristol",1
"3743",1979-10-19,"Bristol",1
"3744",1979-10-26,"Bristol",6
"3745",1979-11-02,"Bristol",5
"3746",1979-11-09,"Bristol",2
"3747",1979-11-16,"Bristol",7
"3748",1979-11-23,"Bristol",7
"3749",1979-11-30,"Bristol",5
"3750",1979-12-07,"Bristol",2
"3751",1979-12-14,"Bristol",6
"3752",1979-12-21,"Bristol",4
"3753",1979-12-28,"Bristol",6
"3754",1980-01-04,"Bristol",33
"3755",1980-01-11,"Bristol",41
"3756",1980-01-18,"Bristol",11
"3757",1980-01-25,"Bristol",11
"3758",1980-02-01,"Bristol",41
"3759",1980-02-08,"Bristol",30
"3760",1980-02-15,"Bristol",42
"3761",1980-02-22,"Bristol",37
"3762",1980-02-29,"Bristol",53
"3763",1980-03-07,"Bristol",47
"3764",1980-03-14,"Bristol",34
"3765",1980-03-21,"Bristol",79
"3766",1980-03-28,"Bristol",49
"3767",1980-04-04,"Bristol",69
"3768",1980-04-11,"Bristol",35
"3769",1980-04-18,"Bristol",73
"3770",1980-04-25,"Bristol",53
"3771",1980-05-02,"Bristol",48
"3772",1980-05-09,"Bristol",25
"3773",1980-05-16,"Bristol",88
"3774",1980-05-23,"Bristol",67
"3775",1980-05-30,"Bristol",49
"3776",1980-06-06,"Bristol",78
"3777",1980-06-13,"Bristol",62
"3778",1980-06-20,"Bristol",72
"3779",1980-06-27,"Bristol",52
"3780",1980-07-04,"Bristol",65
"3781",1980-07-11,"Bristol",47
"3782",1980-07-18,"Bristol",27
"3783",1980-07-25,"Bristol",41
"3784",1980-08-01,"Bristol",28
"3785",1980-08-08,"Bristol",42
"3786",1980-08-15,"Bristol",13
"3787",1980-08-22,"Bristol",9
"3788",1980-08-29,"Bristol",3
"3789",1980-09-05,"Bristol",6
"3790",1980-09-12,"Bristol",12
"3791",1980-09-19,"Bristol",2
"3792",1980-09-26,"Bristol",6
"3793",1980-10-03,"Bristol",4
"3794",1980-10-10,"Bristol",5
"3795",1980-10-17,"Bristol",3
"3796",1980-10-24,"Bristol",13
"3797",1980-10-31,"Bristol",17
"3798",1980-11-07,"Bristol",5
"3799",1980-11-14,"Bristol",2
"3800",1980-11-21,"Bristol",2
"3801",1980-11-28,"Bristol",4
"3802",1980-12-05,"Bristol",3
"3803",1980-12-12,"Bristol",1
"3804",1980-12-19,"Bristol",0
"3805",1980-12-26,"Bristol",1
"3806",1981-01-02,"Bristol",1
"3807",1981-01-09,"Bristol",0
"3808",1981-01-16,"Bristol",6
"3809",1981-01-23,"Bristol",3
"3810",1981-01-30,"Bristol",0
"3811",1981-02-06,"Bristol",3
"3812",1981-02-13,"Bristol",3
"3813",1981-02-20,"Bristol",2
"3814",1981-02-27,"Bristol",1
"3815",1981-03-06,"Bristol",2
"3816",1981-03-13,"Bristol",3
"3817",1981-03-20,"Bristol",1
"3818",1981-03-27,"Bristol",1
"3819",1981-04-03,"Bristol",2
"3820",1981-04-10,"Bristol",2
"3821",1981-04-17,"Bristol",4
"3822",1981-04-24,"Bristol",3
"3823",1981-05-01,"Bristol",2
"3824",1981-05-08,"Bristol",7
"3825",1981-05-15,"Bristol",3
"3826",1981-05-22,"Bristol",6
"3827",1981-05-29,"Bristol",3
"3828",1981-06-05,"Bristol",2
"3829",1981-06-12,"Bristol",4
"3830",1981-06-19,"Bristol",1
"3831",1981-06-26,"Bristol",3
"3832",1981-07-03,"Bristol",2
"3833",1981-07-10,"Bristol",1
"3834",1981-07-17,"Bristol",2
"3835",1981-07-24,"Bristol",1
"3836",1981-07-31,"Bristol",2
"3837",1981-08-07,"Bristol",5
"3838",1981-08-14,"Bristol",6
"3839",1981-08-21,"Bristol",5
"3840",1981-08-28,"Bristol",1
"3841",1981-09-04,"Bristol",4
"3842",1981-09-11,"Bristol",1
"3843",1981-09-18,"Bristol",0
"3844",1981-09-25,"Bristol",0
"3845",1981-10-02,"Bristol",3
"3846",1981-10-09,"Bristol",0
"3847",1981-10-16,"Bristol",1
"3848",1981-10-23,"Bristol",2
"3849",1981-10-30,"Bristol",2
"3850",1981-11-06,"Bristol",0
"3851",1981-11-13,"Bristol",0
"3852",1981-11-20,"Bristol",0
"3853",1981-11-27,"Bristol",1
"3854",1981-12-04,"Bristol",0
"3855",1981-12-11,"Bristol",0
"3856",1981-12-18,"Bristol",1
"3857",1981-12-25,"Bristol",0
"3858",1982-01-01,"Bristol",1
"3859",1982-01-08,"Bristol",0
"3860",1982-01-15,"Bristol",1
"3861",1982-01-22,"Bristol",1
"3862",1982-01-29,"Bristol",0
"3863",1982-02-05,"Bristol",2
"3864",1982-02-12,"Bristol",5
"3865",1982-02-19,"Bristol",3
"3866",1982-02-26,"Bristol",0
"3867",1982-03-05,"Bristol",0
"3868",1982-03-12,"Bristol",2
"3869",1982-03-19,"Bristol",1
"3870",1982-03-26,"Bristol",0
"3871",1982-04-02,"Bristol",2
"3872",1982-04-09,"Bristol",1
"3873",1982-04-16,"Bristol",3
"3874",1982-04-23,"Bristol",6
"3875",1982-04-30,"Bristol",16
"3876",1982-05-07,"Bristol",15
"3877",1982-05-14,"Bristol",8
"3878",1982-05-21,"Bristol",12
"3879",1982-05-28,"Bristol",8
"3880",1982-06-04,"Bristol",1
"3881",1982-06-11,"Bristol",14
"3882",1982-06-18,"Bristol",21
"3883",1982-06-25,"Bristol",10
"3884",1982-07-02,"Bristol",10
"3885",1982-07-09,"Bristol",22
"3886",1982-07-16,"Bristol",18
"3887",1982-07-23,"Bristol",7
"3888",1982-07-30,"Bristol",43
"3889",1982-08-06,"Bristol",29
"3890",1982-08-13,"Bristol",28
"3891",1982-08-20,"Bristol",29
"3892",1982-08-27,"Bristol",24
"3893",1982-09-03,"Bristol",15
"3894",1982-09-10,"Bristol",13
"3895",1982-09-17,"Bristol",15
"3896",1982-09-24,"Bristol",12
"3897",1982-10-01,"Bristol",25
"3898",1982-10-08,"Bristol",21
"3899",1982-10-15,"Bristol",15
"3900",1982-10-22,"Bristol",6
"3901",1982-10-29,"Bristol",26
"3902",1982-11-05,"Bristol",31
"3903",1982-11-12,"Bristol",22
"3904",1982-11-19,"Bristol",22
"3905",1982-11-26,"Bristol",35
"3906",1982-12-03,"Bristol",14
"3907",1982-12-10,"Bristol",28
"3908",1982-12-17,"Bristol",24
"3909",1982-12-24,"Bristol",36
"3910",1982-12-31,"Bristol",15
"3911",1983-01-07,"Bristol",23
"3912",1983-01-14,"Bristol",21
"3913",1983-01-21,"Bristol",27
"3914",1983-01-28,"Bristol",9
"3915",1983-02-04,"Bristol",16
"3916",1983-02-11,"Bristol",13
"3917",1983-02-18,"Bristol",8
"3918",1983-02-25,"Bristol",13
"3919",1983-03-04,"Bristol",13
"3920",1983-03-11,"Bristol",14
"3921",1983-03-18,"Bristol",30
"3922",1983-03-25,"Bristol",19
"3923",1983-04-01,"Bristol",32
"3924",1983-04-08,"Bristol",28
"3925",1983-04-15,"Bristol",41
"3926",1983-04-22,"Bristol",28
"3927",1983-04-29,"Bristol",25
"3928",1983-05-06,"Bristol",42
"3929",1983-05-13,"Bristol",37
"3930",1983-05-20,"Bristol",48
"3931",1983-05-27,"Bristol",34
"3932",1983-06-03,"Bristol",41
"3933",1983-06-10,"Bristol",26
"3934",1983-06-17,"Bristol",38
"3935",1983-06-24,"Bristol",26
"3936",1983-07-01,"Bristol",18
"3937",1983-07-08,"Bristol",9
"3938",1983-07-15,"Bristol",15
"3939",1983-07-22,"Bristol",8
"3940",1983-07-29,"Bristol",4
"3941",1983-08-05,"Bristol",4
"3942",1983-08-12,"Bristol",7
"3943",1983-08-19,"Bristol",4
"3944",1983-08-26,"Bristol",2
"3945",1983-09-02,"Bristol",6
"3946",1983-09-09,"Bristol",6
"3947",1983-09-16,"Bristol",1
"3948",1983-09-23,"Bristol",0
"3949",1983-09-30,"Bristol",4
"3950",1983-10-07,"Bristol",4
"3951",1983-10-14,"Bristol",3
"3952",1983-10-21,"Bristol",2
"3953",1983-10-28,"Bristol",4
"3954",1983-11-04,"Bristol",5
"3955",1983-11-11,"Bristol",1
"3956",1983-11-18,"Bristol",0
"3957",1983-11-25,"Bristol",3
"3958",1983-12-02,"Bristol",2
"3959",1983-12-09,"Bristol",2
"3960",1983-12-16,"Bristol",1
"3961",1983-12-23,"Bristol",1
"3962",1983-12-30,"Bristol",0
"3963",1984-01-06,"Bristol",1
"3964",1984-01-13,"Bristol",2
"3965",1984-01-20,"Bristol",3
"3966",1984-01-27,"Bristol",3
"3967",1984-02-03,"Bristol",1
"3968",1984-02-10,"Bristol",8
"3969",1984-02-17,"Bristol",13
"3970",1984-02-24,"Bristol",5
"3971",1984-03-02,"Bristol",5
"3972",1984-03-09,"Bristol",7
"3973",1984-03-16,"Bristol",1
"3974",1984-03-23,"Bristol",2
"3975",1984-03-30,"Bristol",8
"3976",1984-04-06,"Bristol",8
"3977",1984-04-13,"Bristol",4
"3978",1984-04-20,"Bristol",3
"3979",1984-04-27,"Bristol",4
"3980",1984-05-04,"Bristol",5
"3981",1984-05-11,"Bristol",0
"3982",1984-05-18,"Bristol",2
"3983",1984-05-25,"Bristol",7
"3984",1984-06-01,"Bristol",1
"3985",1984-06-08,"Bristol",6
"3986",1984-06-15,"Bristol",4
"3987",1984-06-22,"Bristol",1
"3988",1984-06-29,"Bristol",8
"3989",1984-07-06,"Bristol",2
"3990",1984-07-13,"Bristol",3
"3991",1984-07-20,"Bristol",2
"3992",1984-07-27,"Bristol",2
"3993",1984-08-03,"Bristol",1
"3994",1984-08-10,"Bristol",2
"3995",1984-08-17,"Bristol",1
"3996",1984-08-24,"Bristol",0
"3997",1984-08-31,"Bristol",2
"3998",1984-09-07,"Bristol",0
"3999",1984-09-14,"Bristol",1
"4000",1984-09-21,"Bristol",0
"4001",1984-09-28,"Bristol",0
"4002",1984-10-05,"Bristol",3
"4003",1984-10-12,"Bristol",2
"4004",1984-10-19,"Bristol",1
"4005",1984-10-26,"Bristol",1
"4006",1984-11-02,"Bristol",2
"4007",1984-11-09,"Bristol",0
"4008",1984-11-16,"Bristol",1
"4009",1984-11-23,"Bristol",0
"4010",1984-11-30,"Bristol",0
"4011",1984-12-07,"Bristol",0
"4012",1984-12-14,"Bristol",1
"4013",1984-12-21,"Bristol",3
"4014",1984-12-28,"Bristol",2
"4015",1985-01-04,"Bristol",1
"4016",1985-01-11,"Bristol",1
"4017",1985-01-18,"Bristol",1
"4018",1985-01-25,"Bristol",0
"4019",1985-02-01,"Bristol",0
"4020",1985-02-08,"Bristol",1
"4021",1985-02-15,"Bristol",5
"4022",1985-02-22,"Bristol",4
"4023",1985-03-01,"Bristol",1
"4024",1985-03-08,"Bristol",7
"4025",1985-03-15,"Bristol",12
"4026",1985-03-22,"Bristol",5
"4027",1985-03-29,"Bristol",12
"4028",1985-04-05,"Bristol",9
"4029",1985-04-12,"Bristol",3
"4030",1985-04-19,"Bristol",13
"4031",1985-04-26,"Bristol",12
"4032",1985-05-03,"Bristol",23
"4033",1985-05-10,"Bristol",8
"4034",1985-05-17,"Bristol",5
"4035",1985-05-24,"Bristol",7
"4036",1985-05-31,"Bristol",5
"4037",1985-06-07,"Bristol",11
"4038",1985-06-14,"Bristol",3
"4039",1985-06-21,"Bristol",14
"4040",1985-06-28,"Bristol",16
"4041",1985-07-05,"Bristol",18
"4042",1985-07-12,"Bristol",24
"4043",1985-07-19,"Bristol",15
"4044",1985-07-26,"Bristol",27
"4045",1985-08-02,"Bristol",42
"4046",1985-08-09,"Bristol",31
"4047",1985-08-16,"Bristol",30
"4048",1985-08-23,"Bristol",19
"4049",1985-08-30,"Bristol",6
"4050",1985-09-06,"Bristol",11
"4051",1985-09-13,"Bristol",2
"4052",1985-09-20,"Bristol",2
"4053",1985-09-27,"Bristol",2
"4054",1985-10-04,"Bristol",3
"4055",1985-10-11,"Bristol",4
"4056",1985-10-18,"Bristol",4
"4057",1985-10-25,"Bristol",3
"4058",1985-11-01,"Bristol",1
"4059",1985-11-08,"Bristol",4
"4060",1985-11-15,"Bristol",1
"4061",1985-11-22,"Bristol",5
"4062",1985-11-29,"Bristol",6
"4063",1985-12-06,"Bristol",3
"4064",1985-12-13,"Bristol",4
"4065",1985-12-20,"Bristol",4
"4066",1985-12-27,"Bristol",1
"4067",1986-01-03,"Bristol",7
"4068",1986-01-10,"Bristol",8
"4069",1986-01-17,"Bristol",6
"4070",1986-01-24,"Bristol",3
"4071",1986-01-31,"Bristol",5
"4072",1986-02-07,"Bristol",9
"4073",1986-02-14,"Bristol",9
"4074",1986-02-21,"Bristol",9
"4075",1986-02-28,"Bristol",27
"4076",1986-03-07,"Bristol",9
"4077",1986-03-14,"Bristol",11
"4078",1986-03-21,"Bristol",22
"4079",1986-03-28,"Bristol",2
"4080",1986-04-04,"Bristol",4
"4081",1986-04-11,"Bristol",7
"4082",1986-04-18,"Bristol",18
"4083",1986-04-25,"Bristol",8
"4084",1986-05-02,"Bristol",7
"4085",1986-05-09,"Bristol",11
"4086",1986-05-16,"Bristol",33
"4087",1986-05-23,"Bristol",31
"4088",1986-05-30,"Bristol",15
"4089",1986-06-06,"Bristol",9
"4090",1986-06-13,"Bristol",34
"4091",1986-06-20,"Bristol",19
"4092",1986-06-27,"Bristol",23
"4093",1986-07-04,"Bristol",15
"4094",1986-07-11,"Bristol",27
"4095",1986-07-18,"Bristol",15
"4096",1986-07-25,"Bristol",25
"4097",1986-08-01,"Bristol",6
"4098",1986-08-08,"Bristol",10
"4099",1986-08-15,"Bristol",14
"4100",1986-08-22,"Bristol",4
"4101",1986-08-29,"Bristol",7
"4102",1986-09-05,"Bristol",5
"4103",1986-09-12,"Bristol",0
"4104",1986-09-19,"Bristol",2
"4105",1986-09-26,"Bristol",4
"4106",1986-10-03,"Bristol",2
"4107",1986-10-10,"Bristol",2
"4108",1986-10-17,"Bristol",3
"4109",1986-10-24,"Bristol",1
"4110",1986-10-31,"Bristol",2
"4111",1986-11-07,"Bristol",3
"4112",1986-11-14,"Bristol",1
"4113",1986-11-21,"Bristol",9
"4114",1986-11-28,"Bristol",2
"4115",1986-12-05,"Bristol",0
"4116",1986-12-12,"Bristol",4
"4117",1986-12-19,"Bristol",2
"4118",1986-12-26,"Bristol",0
"4119",1987-01-02,"Bristol",1
"4120",1987-01-09,"Bristol",3
"4121",1987-01-16,"Bristol",1
"4122",1987-01-23,"Bristol",1
"4123",1987-01-30,"Bristol",2
"4124",1987-02-06,"Bristol",4
"4125",1987-02-13,"Bristol",5
"4126",1987-02-20,"Bristol",0
"4127",1987-02-27,"Bristol",6
"4128",1987-03-06,"Bristol",5
"4129",1987-03-13,"Bristol",5
"4130",1987-03-20,"Bristol",4
"4131",1987-03-27,"Bristol",2
"4132",1987-04-03,"Bristol",3
"4133",1987-04-10,"Bristol",12
"4134",1987-04-17,"Bristol",9
"4135",1987-04-24,"Bristol",6
"4136",1987-05-01,"Bristol",8
"4137",1987-05-08,"Bristol",7
"4138",1987-05-15,"Bristol",7
"4139",1987-05-22,"Bristol",14
"4140",1987-05-29,"Bristol",4
"4141",1987-06-05,"Bristol",7
"4142",1987-06-12,"Bristol",16
"4143",1987-06-19,"Bristol",5
"4144",1987-06-26,"Bristol",8
"4145",1987-07-03,"Bristol",16
"4146",1987-07-10,"Bristol",6
"4147",1987-07-17,"Bristol",10
"4148",1987-07-24,"Bristol",3
"4149",1987-07-31,"Bristol",9
"4150",1987-08-07,"Bristol",5
"4151",1987-08-14,"Bristol",6
"4152",1987-08-21,"Bristol",6
"4153",1987-08-28,"Bristol",1
"4154",1987-09-04,"Bristol",4
"4155",1987-09-11,"Bristol",6
"4156",1987-09-18,"Bristol",6
"4157",1987-09-25,"Bristol",2
"4158",1987-10-02,"Bristol",1
"4159",1987-10-09,"Bristol",11
"4160",1987-10-16,"Bristol",2
"4161",1987-10-23,"Bristol",3
"4162",1987-10-30,"Bristol",4
"4163",1987-11-06,"Bristol",9
"4164",1987-11-13,"Bristol",9
"4165",1987-11-20,"Bristol",10
"4166",1987-11-27,"Bristol",5
"4167",1987-12-04,"Bristol",16
"4168",1987-12-11,"Bristol",26
"4169",1948-01-10,"Liverpool",40
"4170",1948-01-17,"Liverpool",51
"4171",1948-01-24,"Liverpool",54
"4172",1948-01-31,"Liverpool",54
"4173",1948-02-07,"Liverpool",89
"4174",1948-02-14,"Liverpool",73
"4175",1948-02-21,"Liverpool",169
"4176",1948-02-28,"Liverpool",212
"4177",1948-03-06,"Liverpool",283
"4178",1948-03-13,"Liverpool",285
"4179",1948-03-20,"Liverpool",279
"4180",1948-03-27,"Liverpool",424
"4181",1948-04-03,"Liverpool",370
"4182",1948-04-10,"Liverpool",459
"4183",1948-04-17,"Liverpool",401
"4184",1948-04-24,"Liverpool",395
"4185",1948-05-01,"Liverpool",411
"4186",1948-05-08,"Liverpool",425
"4187",1948-05-15,"Liverpool",438
"4188",1948-05-22,"Liverpool",356
"4189",1948-05-29,"Liverpool",376
"4190",1948-06-05,"Liverpool",308
"4191",1948-06-12,"Liverpool",255
"4192",1948-06-19,"Liverpool",186
"4193",1948-06-26,"Liverpool",160
"4194",1948-07-03,"Liverpool",101
"4195",1948-07-10,"Liverpool",83
"4196",1948-07-17,"Liverpool",90
"4197",1948-07-24,"Liverpool",37
"4198",1948-07-31,"Liverpool",56
"4199",1948-08-07,"Liverpool",40
"4200",1948-08-14,"Liverpool",42
"4201",1948-08-21,"Liverpool",46
"4202",1948-08-28,"Liverpool",37
"4203",1948-09-04,"Liverpool",20
"4204",1948-09-11,"Liverpool",26
"4205",1948-09-18,"Liverpool",34
"4206",1948-09-25,"Liverpool",36
"4207",1948-10-02,"Liverpool",34
"4208",1948-10-09,"Liverpool",29
"4209",1948-10-16,"Liverpool",39
"4210",1948-10-23,"Liverpool",35
"4211",1948-10-30,"Liverpool",18
"4212",1948-11-06,"Liverpool",34
"4213",1948-11-13,"Liverpool",46
"4214",1948-11-20,"Liverpool",57
"4215",1948-11-27,"Liverpool",53
"4216",1948-12-04,"Liverpool",62
"4217",1948-12-11,"Liverpool",90
"4218",1948-12-18,"Liverpool",59
"4219",1948-12-25,"Liverpool",43
"4220",1949-01-01,"Liverpool",64
"4221",1949-01-08,"Liverpool",87
"4222",1949-01-15,"Liverpool",62
"4223",1949-01-22,"Liverpool",64
"4224",1949-01-29,"Liverpool",42
"4225",1949-02-05,"Liverpool",40
"4226",1949-02-12,"Liverpool",73
"4227",1949-02-19,"Liverpool",110
"4228",1949-02-26,"Liverpool",118
"4229",1949-03-05,"Liverpool",110
"4230",1949-03-12,"Liverpool",105
"4231",1949-03-19,"Liverpool",97
"4232",1949-03-26,"Liverpool",126
"4233",1949-04-02,"Liverpool",127
"4234",1949-04-09,"Liverpool",137
"4235",1949-04-16,"Liverpool",136
"4236",1949-04-23,"Liverpool",146
"4237",1949-04-30,"Liverpool",113
"4238",1949-05-07,"Liverpool",104
"4239",1949-05-14,"Liverpool",111
"4240",1949-05-21,"Liverpool",110
"4241",1949-05-28,"Liverpool",126
"4242",1949-06-04,"Liverpool",157
"4243",1949-06-11,"Liverpool",156
"4244",1949-06-18,"Liverpool",169
"4245",1949-06-25,"Liverpool",194
"4246",1949-07-02,"Liverpool",243
"4247",1949-07-09,"Liverpool",240
"4248",1949-07-16,"Liverpool",261
"4249",1949-07-23,"Liverpool",201
"4250",1949-07-30,"Liverpool",168
"4251",1949-08-06,"Liverpool",119
"4252",1949-08-13,"Liverpool",90
"4253",1949-08-20,"Liverpool",78
"4254",1949-08-27,"Liverpool",70
"4255",1949-09-03,"Liverpool",66
"4256",1949-09-10,"Liverpool",60
"4257",1949-09-17,"Liverpool",52
"4258",1949-09-24,"Liverpool",57
"4259",1949-10-01,"Liverpool",68
"4260",1949-10-08,"Liverpool",63
"4261",1949-10-15,"Liverpool",71
"4262",1949-10-22,"Liverpool",63
"4263",1949-10-29,"Liverpool",78
"4264",1949-11-05,"Liverpool",90
"4265",1949-11-12,"Liverpool",86
"4266",1949-11-19,"Liverpool",87
"4267",1949-11-26,"Liverpool",78
"4268",1949-12-03,"Liverpool",77
"4269",1949-12-10,"Liverpool",145
"4270",1949-12-17,"Liverpool",153
"4271",1949-12-24,"Liverpool",118
"4272",1949-12-31,"Liverpool",249
"4273",1950-01-07,"Liverpool",246
"4274",1950-01-14,"Liverpool",304
"4275",1950-01-21,"Liverpool",272
"4276",1950-01-28,"Liverpool",320
"4277",1950-02-04,"Liverpool",405
"4278",1950-02-11,"Liverpool",463
"4279",1950-02-18,"Liverpool",425
"4280",1950-02-25,"Liverpool",522
"4281",1950-03-04,"Liverpool",515
"4282",1950-03-11,"Liverpool",482
"4283",1950-03-18,"Liverpool",413
"4284",1950-03-25,"Liverpool",454
"4285",1950-04-01,"Liverpool",384
"4286",1950-04-08,"Liverpool",339
"4287",1950-04-15,"Liverpool",344
"4288",1950-04-22,"Liverpool",266
"4289",1950-04-29,"Liverpool",228
"4290",1950-05-06,"Liverpool",206
"4291",1950-05-13,"Liverpool",240
"4292",1950-05-20,"Liverpool",168
"4293",1950-05-27,"Liverpool",195
"4294",1950-06-03,"Liverpool",131
"4295",1950-06-10,"Liverpool",161
"4296",1950-06-17,"Liverpool",143
"4297",1950-06-24,"Liverpool",101
"4298",1950-07-01,"Liverpool",106
"4299",1950-07-08,"Liverpool",67
"4300",1950-07-15,"Liverpool",104
"4301",1950-07-22,"Liverpool",67
"4302",1950-07-29,"Liverpool",88
"4303",1950-08-05,"Liverpool",50
"4304",1950-08-12,"Liverpool",47
"4305",1950-08-19,"Liverpool",55
"4306",1950-08-26,"Liverpool",26
"4307",1950-09-02,"Liverpool",40
"4308",1950-09-09,"Liverpool",25
"4309",1950-09-16,"Liverpool",23
"4310",1950-09-23,"Liverpool",17
"4311",1950-09-30,"Liverpool",17
"4312",1950-10-07,"Liverpool",29
"4313",1950-10-14,"Liverpool",13
"4314",1950-10-21,"Liverpool",5
"4315",1950-10-28,"Liverpool",13
"4316",1950-11-04,"Liverpool",11
"4317",1950-11-11,"Liverpool",11
"4318",1950-11-18,"Liverpool",16
"4319",1950-11-25,"Liverpool",17
"4320",1950-12-02,"Liverpool",18
"4321",1950-12-09,"Liverpool",13
"4322",1950-12-16,"Liverpool",13
"4323",1950-12-23,"Liverpool",13
"4324",1950-12-30,"Liverpool",10
"4325",1951-01-06,"Liverpool",13
"4326",1951-01-13,"Liverpool",8
"4327",1951-01-20,"Liverpool",32
"4328",1951-01-27,"Liverpool",33
"4329",1951-02-03,"Liverpool",43
"4330",1951-02-10,"Liverpool",44
"4331",1951-02-17,"Liverpool",59
"4332",1951-02-24,"Liverpool",60
"4333",1951-03-03,"Liverpool",95
"4334",1951-03-10,"Liverpool",98
"4335",1951-03-17,"Liverpool",147
"4336",1951-03-24,"Liverpool",151
"4337",1951-03-31,"Liverpool",263
"4338",1951-04-07,"Liverpool",239
"4339",1951-04-14,"Liverpool",272
"4340",1951-04-21,"Liverpool",243
"4341",1951-04-28,"Liverpool",316
"4342",1951-05-05,"Liverpool",300
"4343",1951-05-12,"Liverpool",405
"4344",1951-05-19,"Liverpool",523
"4345",1951-05-26,"Liverpool",546
"4346",1951-06-02,"Liverpool",472
"4347",1951-06-09,"Liverpool",530
"4348",1951-06-16,"Liverpool",450
"4349",1951-06-23,"Liverpool",448
"4350",1951-06-30,"Liverpool",410
"4351",1951-07-07,"Liverpool",310
"4352",1951-07-14,"Liverpool",319
"4353",1951-07-21,"Liverpool",249
"4354",1951-07-28,"Liverpool",284
"4355",1951-08-04,"Liverpool",258
"4356",1951-08-11,"Liverpool",176
"4357",1951-08-18,"Liverpool",150
"4358",1951-08-25,"Liverpool",135
"4359",1951-09-01,"Liverpool",111
"4360",1951-09-08,"Liverpool",109
"4361",1951-09-15,"Liverpool",77
"4362",1951-09-22,"Liverpool",105
"4363",1951-09-29,"Liverpool",128
"4364",1951-10-06,"Liverpool",115
"4365",1951-10-13,"Liverpool",143
"4366",1951-10-20,"Liverpool",127
"4367",1951-10-27,"Liverpool",132
"4368",1951-11-03,"Liverpool",131
"4369",1951-11-10,"Liverpool",121
"4370",1951-11-17,"Liverpool",153
"4371",1951-11-24,"Liverpool",100
"4372",1951-12-01,"Liverpool",166
"4373",1951-12-08,"Liverpool",134
"4374",1951-12-15,"Liverpool",154
"4375",1951-12-22,"Liverpool",172
"4376",1951-12-29,"Liverpool",148
"4377",1952-01-05,"Liverpool",274
"4378",1952-01-12,"Liverpool",195
"4379",1952-01-19,"Liverpool",214
"4380",1952-01-26,"Liverpool",177
"4381",1952-02-02,"Liverpool",209
"4382",1952-02-09,"Liverpool",273
"4383",1952-02-16,"Liverpool",263
"4384",1952-02-23,"Liverpool",300
"4385",1952-03-01,"Liverpool",305
"4386",1952-03-08,"Liverpool",395
"4387",1952-03-15,"Liverpool",362
"4388",1952-03-22,"Liverpool",368
"4389",1952-03-29,"Liverpool",321
"4390",1952-04-05,"Liverpool",332
"4391",1952-04-12,"Liverpool",234
"4392",1952-04-19,"Liverpool",234
"4393",1952-04-26,"Liverpool",314
"4394",1952-05-03,"Liverpool",215
"4395",1952-05-10,"Liverpool",259
"4396",1952-05-17,"Liverpool",258
"4397",1952-05-24,"Liverpool",301
"4398",1952-05-31,"Liverpool",356
"4399",1952-06-07,"Liverpool",267
"4400",1952-06-14,"Liverpool",330
"4401",1952-06-21,"Liverpool",341
"4402",1952-06-28,"Liverpool",298
"4403",1952-07-05,"Liverpool",124
"4404",1952-07-12,"Liverpool",172
"4405",1952-07-19,"Liverpool",192
"4406",1952-07-26,"Liverpool",154
"4407",1952-08-02,"Liverpool",79
"4408",1952-08-09,"Liverpool",48
